name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
4.681658,-74.1649;2022-01-21;21;9;14.2;21;8;14.1;8.4;71.5;4.3;100;33.33;rain;0;0;12.2;20.5;150.8;1025.9;61.3;11.6;268.6;23.5;9;10;2022-01-21T06:11:16;2022-01-21T18:04:52;0.56;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;80222099999,80222399999,SKBO
