name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
4.7135477,-74.08859;2022-02-07;17.2;10.8;14.1;17.2;10.8;14.1;10.9;82.9;9.1;100;70.83;rain;0;0;9.4;18.2;140.7;1025.2;78.7;10.5;149;13;6;10;2022-02-07T06:12:12;2022-02-07T18:08:54;0.2;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;80222099999,80222399999,SKBO,80234099999,remote,SKVV
