name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
4.674879,-74.13439;2022-01-13;17;10;12.7;17;10;12.7;10.6;88.2;3.8;100;62.5;rain;0;0;10.1;20.5;242.1;1026.9;85.9;9.9;182.1;15.7;6;10;2022-01-13T06:09:05;2022-01-13T18:01:35;0.41;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;80222099999,80222399999,SKBO,SKVV
