name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
4.7230177,-74.04893;2022-01-09;20.1;11;14.8;20.1;11;14.8;10.4;76.8;1.2;100;50;rain;;;;23.7;244.3;1026.6;58.1;10.2;222.4;19;8;;2022-01-09T06:07:29;2022-01-09T17:59:22;0.24;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;80222099999,80222399999,SKBO,80234099999,SKVV
4.7230177,-74.04893;2022-01-10;18.5;7.9;13.3;18.5;6.8;13.2;10;82;2.2;100;33.33;rain;0;0;13;18.2;229;1025.8;72;10.7;241;21;7;10;2022-01-10T06:07:50;2022-01-10T17:59:50;0.28;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;80222099999,80222399999,SKBO,80234099999,SKVV
