name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
4.926684,-74.02347;2022-02-12;20.9;11;15.2;20.9;11;15.2;10.6;76.5;5.1;100;45.83;rain;0;0;7.9;24.6;219.7;1024.3;70.4;10;240.8;21;7;30;2022-02-12T06:11:41;2022-02-12T18:09:03;0.42;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;80222099999,80222399999,SKBO
