name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
4.726546,-74.0473;2022-02-07;17.4;10.8;14.2;17.4;10.8;14.2;11;82.8;9.1;100;70.83;rain;0;0;9.4;18;141.4;1025.1;79.7;10.5;149;13;6;10;2022-02-07T06:12:03;2022-02-07T18:08:43;0.2;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;80222099999,80222399999,SKBO,80234099999,remote,SKVV
