name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
4.732814,-74.245544;2022-02-02;19;9;13.5;19;7.6;13.4;8.8;76.5;2.2;100;29.17;rain;0;0;17.6;20.5;160.3;1025;55.2;10.9;302.8;26.5;10;10;2022-02-02T06:12:58;2022-02-02T18:08:35;0.01;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;80222099999,80222399999,SKBO
