name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
4.6400003,-74.07164;2022-01-17;21;7.5;13.4;21;6.8;13.2;9.7;80.8;2;100;25;rain;0;0;13.3;22;185.8;1026.3;69.4;10.3;242.6;21.1;7;30;2022-01-17T06:09:55;2022-01-17T18:03:03;0.5;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;80222099999,80222399999,SKBO,80234099999,SKVV
4.6400003,-74.07164;2022-01-18;20.2;8.5;14.1;20.2;7.9;14;9.3;77.1;3.9;100;41.67;rain;0;0;12.6;22;148.2;1026.2;60.1;10;236.6;20.6;7;30;2022-01-18T06:10:10;2022-01-18T18:03:26;0.5;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;80222099999,80222399999,SKBO,80234099999,SKVV
