name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
4.616457,-74.19502;2022-02-17;19.7;11.9;15;19.7;11.9;15;10.7;77.8;1.7;100;29.17;rain;0;0;10.4;16.6;160.8;1025;76.4;10.4;244.3;21.4;8;10;2022-02-17T06:11:16;2022-02-17T18:10:22;0.51;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;80222099999,SKBO
