name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
4.6543894,-74.15428;2022-01-28;21;8.9;14.4;21;7.9;14.4;9.6;75.4;4;100;45.83;rain;0;0;16.6;31.6;272.1;1025.7;54.4;10.2;272.7;23.8;9;30;2022-01-28T06:12:13;2022-01-28T18:07:05;0.91;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;80222099999,80222399999,SKBO,SKVV
