name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
4.6400003,-74.07164;2022-01-13;17.3;10;12.9;17.3;10;12.9;10.8;87.8;3.8;100;62.5;rain;0;0;10.1;18;238.8;1026.3;85.3;10.2;182.1;15.7;6;10;2022-01-13T06:08:47;2022-01-13T18:01:23;0.41;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;80222099999,80222399999,SKBO,80234099999,SKVV
