name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
4.6230683,-74.07403;2022-01-20;20.5;10;14.5;20.5;9.1;14.5;6.8;62.6;0.6;100;20.83;rain;0;0;18.7;22.9;102.5;1025.7;65.7;11.3;289.4;25.1;9;10;2022-01-20T06:10:37;2022-01-20T18:04:14;0.53;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;80222099999,80222399999,SKBO,80234099999,SKVV
